employee_id,snapshot_date,mood,stress_level,sleep_quality,energy_level,burnout_exhaustion
emp_002013,2026-04-29,0.5749,0.4179,0.4194,0.2849,0.5828
emp_002015,2026-04-29,0.6672,0.2803,0.3704,0.601,0.583
emp_002016,2026-04-29,0.61,0.3252,0.1651,0.5024,0.4621
emp_002017,2026-04-29,0.5794,0.3507,0.3275,0.6633,0.3372
emp_002018,2026-04-29,0.3848,0.4605,0.5607,0.6563,0.5008
emp_002019,2026-04-29,0.5411,0.2372,0.5369,0.6096,0.5206
emp_002020,2026-04-29,0.4204,0.1856,0.2371,0.6614,0.4548
emp_002021,2026-04-29,0.4347,0.3034,0.2815,0.5622,0.4991
emp_002022,2026-04-29,0.4779,0.447,0.2384,0.5315,0.5724
emp_002023,2026-04-29,0.5366,0.2444,0.463,0.4306,0.4914
emp_002024,2026-04-29,0.4619,0.2734,0.4607,0.4818,0.3926
emp_002025,2026-04-29,0.5938,0.3071,0.3525,0.504,0.3715
emp_002026,2026-04-29,0.5856,0.3204,0.282,0.5515,0.583
emp_002027,2026-04-29,0.4911,0.2874,0.2774,0.4282,0.3024
emp_002028,2026-04-29,0.3465,0.25,0.2353,0.5285,0.5226
emp_002029,2026-04-29,0.5839,0.2769,0.3726,0.6565,0.5206
emp_002030,2026-04-29,0.5931,0.3081,0.5599,0.7409,0.434
emp_002031,2026-04-29,0.6712,0.2091,0.3965,0.5537,0.6159
emp_002032,2026-04-29,0.372,0.5022,0.3842,0.6348,0.426
emp_002035,2026-04-29,0.3128,0.7679,0.0,0.5819,0.5401
emp_002037,2026-04-29,0.5669,0.6227,0.3441,0.7845,0.3916
emp_002038,2026-04-29,0.6262,0.4327,0.4644,0.6247,0.2789
emp_002039,2026-04-29,0.5884,0.299,0.3104,0.4146,0.5656
emp_002040,2026-04-29,0.6349,0.4765,0.6055,0.5215,0.3329
emp_002041,2026-04-29,0.7687,0.4834,0.3588,0.6959,0.506
emp_002042,2026-04-29,0.3151,0.7808,0.41,0.5436,0.5688
emp_002045,2026-04-29,0.3665,0.4342,0.1698,0.5032,0.4285
emp_002046,2026-04-29,0.5575,0.4075,0.451,0.5243,0.6213
emp_002047,2026-04-29,0.8079,0.4059,0.2,0.5212,0.5574
emp_002048,2026-04-29,0.6945,0.4234,0.391,0.7889,0.4656
emp_002049,2026-04-29,0.4975,0.3272,0.3141,0.5484,0.5262
emp_002050,2026-04-29,0.481,0.3,0.5623,0.8328,0.5758
emp_002052,2026-04-29,0.6121,0.4525,0.3105,0.4906,0.2058
emp_002053,2026-04-29,0.4527,0.7293,0.1115,0.5582,0.4387
emp_002055,2026-04-29,0.6923,0.51,0.4034,0.4522,0.4479
emp_002056,2026-04-29,0.4505,0.3285,0.1277,0.4785,0.5014
emp_002057,2026-04-29,0.5218,0.0841,0.4193,0.5051,0.3125
emp_002058,2026-04-29,0.7699,0.2635,0.3381,0.5545,0.4728
emp_002059,2026-04-29,0.2401,0.5655,0.2573,0.5408,0.4173
emp_002060,2026-04-29,0.5998,0.5101,0.364,0.6866,0.5227
emp_002061,2026-04-29,0.4613,0.2442,0.5573,0.4926,0.34
emp_002062,2026-04-29,0.6354,0.4356,0.4356,0.5229,0.5435
emp_002063,2026-04-29,0.61,0.5873,0.2437,0.4276,0.5603
emp_002064,2026-04-29,0.4182,0.2826,0.4116,0.7814,0.468
emp_002065,2026-04-29,0.5276,0.768,0.527,0.523,0.5706
emp_002069,2026-04-29,0.7881,0.2567,0.2636,0.4578,0.1941
emp_002070,2026-04-29,0.4521,0.3425,0.3265,0.5765,0.4198
emp_002071,2026-04-29,0.554,0.2908,0.4429,0.3329,0.4461
emp_002072,2026-04-29,0.5147,0.4238,0.5719,0.4169,0.6234
emp_002073,2026-04-29,0.4847,0.4409,0.3984,0.4069,0.3836
emp_002074,2026-04-29,0.5255,0.1844,0.2618,0.3891,0.3142
emp_002077,2026-04-29,0.594,0.3829,0.2165,0.4793,0.6568
emp_002078,2026-04-29,0.5102,0.5702,0.574,0.5719,0.3164
emp_002079,2026-04-29,0.6638,0.3981,0.4605,0.5557,0.4327
emp_002080,2026-04-29,0.5072,0.2216,0.4819,0.6756,0.5171
emp_002081,2026-04-29,0.537,0.3612,0.3503,0.4906,0.4662
emp_002082,2026-04-29,0.5611,0.3253,0.4248,0.6021,0.6363
emp_002083,2026-04-29,0.4435,0.3372,0.3666,0.6781,0.4634
emp_002084,2026-04-29,0.4733,0.1195,0.1801,0.5055,0.2765
emp_002085,2026-04-29,0.4218,0.3713,0.1547,0.6216,0.3815
emp_002086,2026-04-29,0.493,0.4386,0.438,0.5221,0.5141
emp_002087,2026-04-29,0.7754,0.4232,0.4992,0.371,0.4756
emp_002089,2026-04-29,0.4672,0.4842,0.2554,0.5175,0.4891
emp_002090,2026-04-29,0.5046,0.4504,0.653,0.6668,0.4624
emp_002092,2026-04-29,0.5863,0.6018,0.0,0.5539,0.3777
emp_002093,2026-04-29,0.5729,0.6082,0.4082,0.4585,0.5461
emp_002094,2026-04-29,0.3796,0.3492,0.209,0.6415,0.5822
emp_002095,2026-04-29,0.3534,0.574,0.5233,0.4082,0.565
emp_002097,2026-04-29,0.3972,0.5804,0.3445,0.6478,0.45
emp_002098,2026-04-29,0.5121,0.4021,0.4066,0.5455,0.4435
emp_002099,2026-04-29,0.5734,0.4024,0.303,0.4732,0.5541
emp_002100,2026-04-29,0.6429,0.0862,0.5396,0.613,0.3237
emp_002101,2026-04-29,0.4011,0.1661,0.1761,0.5076,0.4724
emp_002103,2026-04-29,0.6285,0.4254,0.3823,0.6736,0.3921
emp_002104,2026-04-29,0.7204,0.5049,0.278,0.6072,0.5038
emp_002105,2026-04-29,0.7274,0.1615,0.3318,0.6293,0.1946
emp_002106,2026-04-29,0.4625,0.3115,0.3959,0.4879,0.4571
emp_002108,2026-04-29,0.4984,0.4832,0.471,0.5442,0.544
emp_002110,2026-04-29,0.382,0.2607,0.0315,0.3222,0.4867
emp_002111,2026-04-29,0.7622,0.3786,0.2206,0.4828,0.4504
emp_002112,2026-04-29,0.571,0.0366,0.419,0.5101,0.3578
emp_002114,2026-04-29,0.4957,0.3967,0.1635,0.4361,0.6104
emp_002115,2026-04-29,0.5707,0.4457,0.289,0.4467,0.5077
emp_002117,2026-04-29,0.6866,0.3484,0.4794,0.7194,0.4382
emp_002118,2026-04-29,0.385,0.4946,0.2615,0.4114,0.6696
emp_002120,2026-04-29,0.4063,0.568,0.1772,0.428,0.465
emp_002121,2026-04-29,0.5982,0.3698,0.4251,0.4304,0.3993
emp_002122,2026-04-29,0.6955,0.3139,0.4136,0.5146,0.4472
emp_002123,2026-04-29,0.6261,0.3984,0.4123,0.545,0.585
emp_002124,2026-04-29,0.4124,0.3911,0.2545,0.478,0.6002
emp_002125,2026-04-29,0.4503,0.3157,0.3802,0.4357,0.33
emp_002129,2026-04-29,0.4041,0.3176,0.4378,0.3438,0.5042
emp_002130,2026-04-29,0.3497,0.3549,0.2781,0.4655,0.4968
emp_002131,2026-04-29,0.4158,0.4699,0.6215,0.598,0.4612
emp_002132,2026-04-29,0.7307,0.34,0.4342,0.4421,0.433
emp_002133,2026-04-29,0.4571,0.6115,0.2305,0.5583,0.6289
emp_002134,2026-04-29,0.6154,0.1641,0.5777,0.6021,0.3347
emp_002137,2026-04-29,0.4968,0.4715,0.1516,0.5875,0.5441
emp_002139,2026-04-29,0.5825,0.5236,0.6162,0.7599,0.4583
emp_002140,2026-04-29,0.4548,0.5501,0.1104,0.4331,0.4971
emp_002141,2026-04-29,0.4534,0.2204,0.3454,0.5098,0.4875
emp_002142,2026-04-29,0.57,0.2014,0.5863,0.7366,0.3896
emp_002144,2026-04-29,0.2858,0.2325,0.4306,0.5591,0.3317
emp_002147,2026-04-29,0.5416,0.2323,0.2844,0.4925,0.4864
emp_002148,2026-04-29,0.5548,0.1758,0.34,0.3726,0.5118
emp_002149,2026-04-29,0.6806,0.3912,0.2947,0.6013,0.3113
emp_002151,2026-04-29,0.5852,0.4197,0.3706,0.6278,0.6494
emp_002152,2026-04-29,0.5504,0.3815,0.177,0.4865,0.5151
emp_002153,2026-04-29,0.6219,0.3268,0.2312,0.4141,0.2644
emp_002154,2026-04-29,0.571,0.2881,0.4644,0.634,0.5915
emp_002155,2026-04-29,0.6494,0.6304,0.4505,0.4806,0.3559
emp_002157,2026-04-29,0.4151,0.4676,0.4529,0.4945,0.5277
emp_002158,2026-04-29,0.6632,0.1724,0.6093,0.5105,0.5142
emp_002159,2026-04-29,0.5622,0.4801,0.6202,0.6475,0.4931
emp_002160,2026-04-29,0.4738,0.6371,0.2685,0.3812,0.5494
emp_002162,2026-04-29,0.6832,0.3772,0.332,0.4306,0.5738
emp_002163,2026-04-29,0.426,0.4016,0.3379,0.5154,0.646
emp_002164,2026-04-29,0.4447,0.2911,0.1663,0.351,0.5684
emp_002165,2026-04-29,0.5112,0.3743,0.4556,0.5781,0.6143
emp_002166,2026-04-29,0.6057,0.2804,0.6414,0.6148,0.4498
emp_002167,2026-04-29,0.5263,0.1451,0.6558,0.6454,0.4397
emp_002168,2026-04-29,0.5527,0.0745,0.4953,0.6336,0.6309
emp_002170,2026-04-29,0.3479,0.8483,0.0,0.3939,0.5946
emp_002173,2026-04-29,0.5819,0.1981,0.4598,0.6313,0.2766
emp_002174,2026-04-29,0.5958,0.4493,0.2745,0.6377,0.3385
emp_002175,2026-04-29,0.3616,0.7131,0.2451,0.4798,0.4771
emp_002178,2026-04-29,0.621,0.4592,0.3879,0.3876,0.5863
emp_002179,2026-04-29,0.5128,0.7169,0.2275,0.4698,0.5947
emp_002180,2026-04-29,0.3678,0.4624,0.5605,0.6045,0.4387
emp_002181,2026-04-29,0.5577,0.2613,0.384,0.4219,0.462
emp_002182,2026-04-29,0.518,0.3119,0.4179,0.5457,0.5362
emp_002183,2026-04-29,0.5749,0.1488,0.465,0.5465,0.5596
emp_002184,2026-04-29,0.5324,0.5231,0.566,0.7693,0.4061
emp_002185,2026-04-29,0.5726,0.2391,0.5654,0.6762,0.4074
emp_002187,2026-04-29,0.3726,0.2497,0.3438,0.309,0.5825
emp_002189,2026-04-29,0.5791,0.2917,0.1827,0.5475,0.4773
emp_002190,2026-04-29,0.3536,0.4077,0.4457,0.5743,0.6727
emp_002191,2026-04-29,0.5115,0.5792,0.3981,0.4835,0.4026
emp_002192,2026-04-29,0.4348,0.4994,0.3234,0.6528,0.4294
emp_002194,2026-04-29,0.4115,0.4682,0.5479,0.6719,0.6036
emp_002195,2026-04-29,0.3891,0.4256,0.2146,0.5831,0.5062
emp_002196,2026-04-29,0.4967,0.2987,0.4014,0.5609,0.3951
emp_002198,2026-04-29,0.3794,0.6999,0.4333,0.4121,0.6462
emp_002199,2026-04-29,0.5761,0.3275,0.3362,0.7247,0.5653
emp_002200,2026-04-29,0.7105,0.28,0.4645,0.548,0.4028
emp_002201,2026-04-29,0.5959,0.4394,0.4262,0.6345,0.5868
emp_002202,2026-04-29,0.4927,0.2305,0.5056,0.4564,0.4492
emp_002203,2026-04-29,0.593,0.571,0.2211,0.5629,0.5845
emp_002205,2026-04-29,0.5717,0.0929,0.3868,0.6763,0.4712
emp_002207,2026-04-29,0.4316,0.5553,0.3326,0.6103,0.6038
emp_002210,2026-04-29,0.4917,0.3199,0.238,0.403,0.4823
emp_002211,2026-04-29,0.6328,0.2088,0.449,0.612,0.3955
emp_002212,2026-04-29,0.4728,0.4673,0.3098,0.4162,0.4893
emp_002213,2026-04-29,0.419,0.2943,0.2991,0.2698,0.5327
emp_002214,2026-04-29,0.3853,0.3248,0.4014,0.4842,0.6481
emp_002215,2026-04-29,0.5358,0.7777,0.5124,0.5796,0.5213
emp_002216,2026-04-29,0.5252,0.13,0.2403,0.5904,0.5213
emp_002217,2026-04-29,0.6021,0.3232,0.4003,0.4902,0.3958
emp_002218,2026-04-29,0.5081,0.5396,0.3689,0.6501,0.4257
emp_002219,2026-04-29,0.499,0.285,0.2135,0.5412,0.4954
emp_002222,2026-04-29,0.551,0.1822,0.0336,0.5736,0.4481
emp_002226,2026-04-29,0.4335,0.4082,0.3295,0.5581,0.2893
emp_002228,2026-04-29,0.7994,0.2278,0.4812,0.571,0.3804
emp_002229,2026-04-29,0.6294,0.5992,0.3587,0.5039,0.266
emp_002231,2026-04-29,0.3467,0.6515,0.349,0.4779,0.5043
emp_002232,2026-04-29,0.5805,0.3416,0.1664,0.4863,0.5485
emp_002233,2026-04-29,0.667,0.0807,0.4907,0.6839,0.4051
emp_002234,2026-04-29,0.5409,0.046,0.2367,0.5758,0.4896
emp_002236,2026-04-29,0.3161,0.6321,0.2532,0.6,0.5399
emp_002237,2026-04-29,0.7567,0.3241,0.1946,0.5774,0.4131
emp_002238,2026-04-29,0.3182,0.6367,0.1397,0.7368,0.6117
emp_002239,2026-04-29,0.3096,0.7074,0.2535,0.4214,0.2195
emp_002240,2026-04-29,0.4925,0.5196,0.4797,0.4369,0.5901
emp_002243,2026-04-29,0.633,0.2518,0.1812,0.6115,0.691
emp_002244,2026-04-29,0.3736,0.2751,0.2631,0.3763,0.6305
emp_002245,2026-04-29,0.182,0.4577,0.0849,0.2072,0.4223
emp_002246,2026-04-29,0.2945,0.3735,0.4342,0.492,0.4874
emp_002247,2026-04-29,0.5232,0.3684,0.2584,0.5395,0.352
emp_002248,2026-04-29,0.5,0.2433,0.319,0.3942,0.4241
emp_002249,2026-04-29,0.4651,0.4311,0.3283,0.4641,0.5769
emp_002251,2026-04-29,0.665,0.4943,0.3429,0.3542,0.4787
emp_002252,2026-04-29,0.5977,0.5207,0.3414,0.6856,0.5852
emp_002254,2026-04-29,0.5659,0.6302,0.41,0.4752,0.576
emp_002256,2026-04-29,0.4765,0.2512,0.1906,0.6381,0.485
emp_002257,2026-04-29,0.5407,0.4064,0.62,0.4831,0.3446
emp_002259,2026-04-29,0.5523,0.5983,0.2906,0.3382,0.6811
emp_002260,2026-04-29,0.5682,0.5175,0.2669,0.5653,0.4935
emp_002261,2026-04-29,0.3889,0.447,0.3858,0.3706,0.4989
emp_002262,2026-04-29,0.3995,0.486,0.3346,0.5985,0.3358
emp_002263,2026-04-29,0.5543,0.3544,0.2303,0.5364,0.2597
emp_002264,2026-04-29,0.713,0.1426,0.4772,0.4994,0.3235
emp_002265,2026-04-29,0.6333,0.3877,0.5374,0.4963,0.3827
emp_002266,2026-04-29,0.4277,0.3507,0.1895,0.4802,0.6382
emp_002268,2026-04-29,0.669,0.322,0.2029,0.3181,0.4979
emp_002269,2026-04-29,0.379,0.2391,0.5318,0.7206,0.4258
emp_002270,2026-04-29,0.4902,0.3573,0.4438,0.3959,0.4429
emp_002271,2026-04-29,0.4596,0.5811,0.1146,0.495,0.5387
emp_002272,2026-04-29,0.5602,0.5584,0.4304,0.6344,0.502
emp_002275,2026-04-29,0.431,0.1979,0.3324,0.3993,0.4029
emp_002276,2026-04-29,0.6662,0.4248,0.4628,0.4656,0.3402
emp_002277,2026-04-29,0.2328,0.5587,0.3854,0.4875,0.4413
emp_002278,2026-04-29,0.5125,0.3449,0.4316,0.5862,0.2652
emp_002279,2026-04-29,0.543,0.3606,0.4008,0.5211,0.4317
emp_002280,2026-04-29,0.7888,0.3787,0.4265,0.6224,0.677
emp_002281,2026-04-29,0.7762,0.6022,0.3481,0.4962,0.5002
emp_002283,2026-04-29,0.7042,0.4034,0.3436,0.5367,0.3006
emp_002284,2026-04-29,0.4373,0.2898,0.5259,0.5103,0.5913
emp_002285,2026-04-29,0.4186,0.5833,0.1313,0.6198,0.5929
emp_002286,2026-04-29,0.6794,0.011,0.411,0.6518,0.3347
emp_002287,2026-04-29,0.565,0.3301,0.2992,0.3139,0.3912
emp_002288,2026-04-29,0.3299,0.3283,0.2551,0.3388,0.6273
emp_002290,2026-04-29,0.6475,0.4259,0.6571,0.6759,0.2205
emp_002292,2026-04-29,0.6403,0.2037,0.4812,0.4057,0.2495
emp_002293,2026-04-29,0.4444,0.2803,0.437,0.7185,0.6265
emp_002294,2026-04-29,0.5451,0.4175,0.2876,0.5136,0.4055
emp_002295,2026-04-29,0.6303,0.3025,0.2544,0.6326,0.5489
emp_002298,2026-04-29,0.4877,0.3657,0.4477,0.6187,0.5025
emp_002299,2026-04-29,0.3076,0.5476,0.1728,0.4066,0.5038
emp_002302,2026-04-29,0.5264,0.3038,0.3225,0.6429,0.5512
emp_002304,2026-04-29,0.5361,0.476,0.1591,0.4735,0.5373
emp_002305,2026-04-29,0.6264,0.4695,0.1246,0.4064,0.4023
emp_002306,2026-04-29,0.5981,0.3248,0.2232,0.4231,0.4872
emp_002309,2026-04-29,0.5058,0.173,0.3518,0.7018,0.497
emp_002312,2026-04-29,0.763,0.4785,0.406,0.4741,0.5101
emp_002315,2026-04-29,0.5176,0.0,0.2837,0.6617,0.2886
emp_002316,2026-04-29,0.5746,0.4695,0.4179,0.5906,0.4512
emp_002317,2026-04-29,0.8621,0.24,0.3712,0.7038,0.2764
emp_002318,2026-04-29,0.4746,0.2701,0.3393,0.593,0.5365
emp_002320,2026-04-29,0.659,0.1956,0.4658,0.6566,0.3801
emp_002322,2026-04-29,0.5681,0.3346,0.3242,0.5654,0.4932
emp_002323,2026-04-29,0.6251,0.5362,0.2643,0.4506,0.6048
emp_002324,2026-04-29,0.4936,0.6385,0.4902,0.5529,0.563
emp_002325,2026-04-29,0.5562,0.4422,0.2562,0.4199,0.4397
emp_002326,2026-04-29,0.3778,0.3005,0.2897,0.455,0.3005
emp_002327,2026-04-29,0.545,0.4451,0.4187,0.6284,0.4813
emp_002328,2026-04-29,0.4386,0.5249,0.1476,0.5229,0.265
emp_002330,2026-04-29,0.2077,0.4257,0.4858,0.5376,0.6024
emp_002332,2026-04-29,0.5382,0.4058,0.3674,0.4865,0.3841
emp_002334,2026-04-29,0.4818,0.4223,0.448,0.4788,0.2696
emp_002335,2026-04-29,0.5462,0.5856,0.3292,0.4,0.4799
emp_002336,2026-04-29,0.7582,0.4122,0.3653,0.5134,0.4787
emp_002338,2026-04-29,0.4165,0.6778,0.3335,0.6434,0.3852
emp_002339,2026-04-29,0.5378,0.2587,0.2531,0.5273,0.3847
emp_002340,2026-04-29,0.605,0.1308,0.3165,0.5395,0.4475
emp_002342,2026-04-29,0.4803,0.1064,0.5298,0.5241,0.3479
emp_002343,2026-04-29,0.3535,0.4036,0.6141,0.5992,0.4379
emp_002344,2026-04-29,0.6708,0.4483,0.2985,0.3817,0.692
emp_002345,2026-04-29,0.6533,0.3571,0.3626,0.59,0.398
emp_002346,2026-04-29,0.6298,0.4995,0.0488,0.3979,0.6576
emp_002347,2026-04-29,0.4976,0.2673,0.66,0.6502,0.4394
emp_002348,2026-04-29,0.4573,0.3467,0.3807,0.5352,0.4281
emp_002350,2026-04-29,0.4914,0.1067,0.5239,0.4849,0.5654
emp_002356,2026-04-29,0.5057,0.7981,0.0,0.3463,0.555
emp_002357,2026-04-29,0.5155,0.2076,0.4135,0.5501,0.4991
emp_002358,2026-04-29,0.6084,0.2557,0.4411,0.6283,0.4773
emp_002359,2026-04-29,0.3249,0.3849,0.3258,0.5188,0.7023
emp_002361,2026-04-29,0.5437,0.431,0.3234,0.4358,0.5421
emp_002366,2026-04-29,0.5154,0.3803,0.4566,0.5271,0.5603
emp_002368,2026-04-29,0.6883,0.4694,0.2953,0.4644,0.5211
emp_002369,2026-04-29,0.5206,0.7267,0.2225,0.4345,0.4703
emp_002370,2026-04-29,0.3465,0.4038,0.2604,0.5584,0.4263
emp_002373,2026-04-29,0.6254,0.2362,0.3269,0.6581,0.1647
emp_002374,2026-04-29,0.7234,0.7211,0.3202,0.4382,0.6273
emp_002375,2026-04-29,0.547,0.2733,0.2957,0.4594,0.3381
emp_002378,2026-04-29,0.5322,0.2565,0.5711,0.4148,0.3925
emp_002379,2026-04-29,0.551,0.4226,0.3377,0.6688,0.403
emp_002380,2026-04-29,0.4153,0.4468,0.3585,0.5748,0.6762
emp_002381,2026-04-29,0.4676,0.2244,0.3241,0.5849,0.5937
emp_002383,2026-04-29,0.4526,0.7327,0.0255,0.5544,0.5578
emp_002385,2026-04-29,0.5384,0.2857,0.4155,0.5872,0.4644
emp_002386,2026-04-29,0.4699,0.1342,0.4285,0.5136,0.4806
emp_002387,2026-04-29,0.6187,0.2284,0.4368,0.5338,0.545
emp_002388,2026-04-29,0.6536,0.2719,0.4342,0.4746,0.3835
emp_002389,2026-04-29,0.5821,0.2803,0.2914,0.5336,0.5871
emp_002390,2026-04-29,0.304,0.3857,0.4826,0.4752,0.3844
emp_002391,2026-04-29,0.4808,0.2616,0.449,0.5512,0.3253
emp_002392,2026-04-29,0.586,0.4039,0.4636,0.3974,0.4419
emp_002394,2026-04-29,0.4315,0.453,0.1601,0.4159,0.5458
emp_002395,2026-04-29,0.3927,0.5509,0.6091,0.7032,0.4432
emp_002396,2026-04-29,0.3998,0.6177,0.4075,0.4985,0.5371
emp_002397,2026-04-29,0.5584,0.3589,0.6907,0.6756,0.4403
emp_002398,2026-04-29,0.5349,0.1491,0.5924,0.5618,0.3925
emp_002399,2026-04-29,0.5163,0.2585,0.5394,0.6825,0.3872
emp_002400,2026-04-29,0.6399,0.3539,0.2607,0.5618,0.3677
emp_002401,2026-04-29,0.512,0.3415,0.1905,0.3565,0.4872
emp_002402,2026-04-29,0.633,0.3809,0.2837,0.4531,0.387
emp_002404,2026-04-29,0.4049,0.3986,0.2385,0.4174,0.5731
emp_002406,2026-04-29,0.5078,0.1846,0.2276,0.5767,0.4999
emp_002407,2026-04-29,0.5237,0.4773,0.3532,0.448,0.5076
emp_002408,2026-04-29,0.3124,0.4638,0.4075,0.4741,0.5986
emp_002409,2026-04-29,0.5885,0.357,0.4319,0.6354,0.5241
emp_002410,2026-04-29,0.6837,0.3873,0.3984,0.5049,0.4391
emp_002411,2026-04-29,0.4117,0.5742,0.3238,0.4664,0.2956
emp_002412,2026-04-29,0.3188,0.3492,0.4638,0.539,0.5208
emp_002413,2026-04-29,0.5139,0.3572,0.5147,0.58,0.4917
emp_002415,2026-04-29,0.3868,0.4616,0.3505,0.5348,0.5499
emp_002416,2026-04-29,0.496,0.0926,0.3323,0.4795,0.3535
emp_002418,2026-04-29,0.4871,0.1395,0.3151,0.4905,0.6009
emp_002420,2026-04-29,0.4091,0.4157,0.5875,0.5054,0.2588
emp_002421,2026-04-29,0.3956,0.4877,0.3336,0.6152,0.5044
emp_002423,2026-04-29,0.4825,0.5744,0.2077,0.4177,0.652
emp_002424,2026-04-29,0.3473,0.4178,0.3759,0.6102,0.4987
emp_002426,2026-04-29,0.5408,0.5152,0.4428,0.6435,0.3695
emp_002427,2026-04-29,0.5277,0.5919,0.3955,0.471,0.6403
emp_002428,2026-04-29,0.5193,0.5703,0.2097,0.4545,0.3863
emp_002430,2026-04-29,0.4829,0.4635,0.3175,0.5874,0.3465
emp_002431,2026-04-29,0.34,0.3936,0.7375,0.6999,0.5075
emp_002433,2026-04-29,0.6009,0.2116,0.2316,0.595,0.6096
emp_002435,2026-04-29,0.6104,0.1165,0.2562,0.5666,0.5504
emp_002436,2026-04-29,0.6732,0.2527,0.4448,0.566,0.4656
emp_002438,2026-04-29,0.5335,0.2239,0.3861,0.714,0.6154
emp_002441,2026-04-29,0.5038,0.5248,0.2524,0.671,0.303
emp_002442,2026-04-29,0.688,0.5659,0.3997,0.7346,0.4767
emp_002444,2026-04-29,0.5851,0.503,0.2556,0.5015,0.4498
emp_002445,2026-04-29,0.4253,0.407,0.4483,0.4648,0.4929
emp_002446,2026-04-29,0.7582,0.3882,0.242,0.6726,0.3826
emp_002447,2026-04-29,0.5991,0.5314,0.237,0.6327,0.4391
emp_002449,2026-04-29,0.3373,0.359,0.5168,0.6255,0.5867
emp_002450,2026-04-29,0.5076,0.4404,0.2563,0.5715,0.48
emp_002451,2026-04-29,0.2843,0.4257,0.0827,0.517,0.4401
emp_002452,2026-04-29,0.4444,0.4532,0.294,0.494,0.3366
emp_002453,2026-04-29,0.4138,0.5647,0.3939,0.6558,0.7099
emp_002456,2026-04-29,0.3868,0.534,0.5894,0.6533,0.4151
emp_002458,2026-04-29,0.6486,0.4322,0.1751,0.6936,0.5018
emp_002460,2026-04-29,0.3024,0.3396,0.303,0.4788,0.5255
emp_002462,2026-04-29,0.5467,0.3448,0.4379,0.5992,0.4303
emp_002463,2026-04-29,0.5938,0.42,0.2513,0.4627,0.6092
emp_002464,2026-04-29,0.6751,0.1934,0.3369,0.6973,0.5893
emp_002465,2026-04-29,0.4372,0.3826,0.0907,0.3597,0.4786
emp_002466,2026-04-29,0.5157,0.2929,0.5141,0.5671,0.3998
emp_002467,2026-04-29,0.654,0.0,0.6542,0.6859,0.28
emp_002468,2026-04-29,0.5289,0.5424,0.5398,0.5807,0.3764
emp_002469,2026-04-29,0.5166,0.369,0.4887,0.5914,0.5219
emp_002470,2026-04-29,0.398,0.6152,0.4306,0.4766,0.4941
emp_002471,2026-04-29,0.6764,0.4207,0.3113,0.6437,0.5078
emp_002472,2026-04-29,0.6389,0.0351,0.3106,0.5829,0.5693
emp_002473,2026-04-29,0.4262,0.2942,0.3239,0.4443,0.5203
emp_002476,2026-04-29,0.5753,0.1568,0.2964,0.5269,0.557
emp_002478,2026-04-29,0.3427,0.3315,0.2928,0.5204,0.4289
emp_002480,2026-04-29,0.4169,0.4573,0.157,0.2535,0.5617
emp_002481,2026-04-29,0.3628,0.5888,0.3777,0.2778,0.4663
emp_002486,2026-04-29,0.539,0.4276,0.2035,0.4436,0.5444
emp_002487,2026-04-29,0.4696,0.5657,0.316,0.4711,0.5758
emp_002489,2026-04-29,0.7463,0.2519,0.5339,0.6743,0.2815
emp_002492,2026-04-29,0.5978,0.49,0.231,0.4397,0.458
emp_002493,2026-04-29,0.4876,0.6414,0.3124,0.4536,0.4427
emp_002494,2026-04-29,0.6419,0.3048,0.4323,0.6745,0.2996
emp_002496,2026-04-29,0.4409,0.4784,0.1968,0.5438,0.6449
emp_002498,2026-04-29,0.5263,0.5621,0.123,0.3263,0.4125
emp_002499,2026-04-29,0.5796,0.518,0.2868,0.4368,0.4362
emp_002501,2026-04-29,0.6433,0.306,0.3968,0.5182,0.4533
emp_002502,2026-04-29,0.3711,0.553,0.1859,0.3928,0.5079
emp_002503,2026-04-29,0.4596,0.2464,0.4875,0.5121,0.5978
emp_002504,2026-04-29,0.2906,0.4575,0.2975,0.4933,0.5233
emp_002506,2026-04-29,0.5782,0.6563,0.3765,0.3936,0.4567
emp_002507,2026-04-29,0.5733,0.411,0.3152,0.5626,0.5298
emp_002509,2026-04-29,0.5399,0.3375,0.5017,0.498,0.354
emp_002510,2026-04-29,0.3988,0.2856,0.6005,0.5541,0.4491
emp_002511,2026-04-29,0.4924,0.4666,0.4291,0.4871,0.4644
emp_002512,2026-04-29,0.5341,0.2526,0.2319,0.5941,0.4231
emp_002513,2026-04-29,0.5733,0.3545,0.1197,0.3035,0.3818
emp_002514,2026-04-29,0.4891,0.2351,0.4508,0.5988,0.3846
emp_002515,2026-04-29,0.5589,0.1281,0.5678,0.6527,0.3595
emp_002516,2026-04-29,0.3935,0.4689,0.078,0.4711,0.2564
emp_002517,2026-04-29,0.6186,0.3321,0.4837,0.6306,0.3584
emp_002518,2026-04-29,0.3929,0.2167,0.2961,0.5737,0.3995
emp_002519,2026-04-29,0.5016,0.2897,0.3362,0.3849,0.6171
emp_002521,2026-04-29,0.6357,0.3207,0.3638,0.4992,0.2389
emp_002522,2026-04-29,0.2329,0.5644,0.4108,0.5088,0.4847
emp_002523,2026-04-29,0.3706,0.25,0.5311,0.5517,0.6662
emp_002524,2026-04-29,0.6727,0.2295,0.3349,0.6595,0.5582
emp_002525,2026-04-29,0.5091,0.3369,0.4271,0.4741,0.6258
